ID	Name	Length	G2B2_1	G2B2_2	G2B2_3	I47F_1	I47F_2	I47F_3	logFC	logCPM	PValue	FDR
ENSG00000188158	NHS	9203	15.11251468	17.95671514	17.9885622	6.813733444	7.062282881	6.224090444	-1.344424774	3.385605946	2.32E-18	5.10E-17
ENSG00000096060	FKBP5	12967	11.45298198	10.63141258	10.20403821	4.717200076	4.019185379	3.92117698	-1.344668517	3.088201966	1.30E-11	1.52E-10
ENSG00000177875	CCDC184	2343	4.811607814	4.343320992	3.313682511	2.568253375	0.746420142	1.493781706	-1.345387435	2.527311133	2.98E-07	1.91E-06
ENSG00000137267	TUBB2A	2067	187.6527047	182.4194817	181.2531735	78.98689461	70.56541187	67.2824177	-1.345631258	7.526653397	7.27E-30	3.43E-28
ENSG00000256234	RP11-283G6.4	695	2.168611972	2.268899026	1.998729134	0.786200013	0.976087878	0.746890853	-1.34738865	0.667445821	9.95E-05	0.000407665
ENSG00000034152	MAP2K3	4026	21.48281235	21.26282515	20.93405777	8.805440143	8.555123165	7.531149437	-1.351642681	3.84670671	1.03E-19	2.51E-18
ENSG00000232677	LINC00665	5952	10.36867599	10.82588964	8.626094155	3.668933393	4.191436181	3.796695171	-1.351971274	2.720160951	3.39E-07	2.15E-06
ENSG00000249505	RP11-434H6.2	1158	0.474383869	0.713082551	0.999364567	0.157240003	0.459335472	0.248963618	-1.353114788	-0.635595714	0.009604224	0.023866498
ENSG00000133056	PIK3C2B	11612	77.25680152	77.07774118	72.6906227	30.8190405	30.83289355	27.07479343	-1.353490031	6.057045709	2.50E-39	1.81E-37
ENSG00000019549	SNAI2	3498	1.694228103	2.657853144	1.840934728	0.576546676	1.090921746	0.746890853	-1.354171045	0.60039477	0.000212655	0.000813164
ENSG00000073734	ABCB11	5562	20.53404461	21.06834809	19.19831931	9.486813487	7.636452221	6.59753587	-1.354964382	3.893202718	2.00E-06	1.13E-05
ENSG00000182809	CRIP2	4561	115.2752802	112.2780889	111.0346632	48.95405413	46.39288266	36.90885633	-1.355384094	6.128797412	8.81E-14	1.30E-12
ENSG00000198826	ARHGAP11A	6228	17.61997228	15.81746749	15.93723493	5.922706763	6.890032079	6.473054061	-1.355702464	3.593523442	1.60E-19	3.85E-18
ENSG00000259459	RP11-321G12.1	1082	1.355382483	1.166862356	2.840299295	0.471720008	0.976087878	0.684649949	-1.356285932	0.549012753	0.000489986	0.00173043
ENSG00000254667	AP000783.1	1101	5.218222559	4.92675217	4.891626564	2.096533367	2.181843492	1.556022611	-1.356960885	1.790535275	2.74E-06	1.50E-05
ENSG00000182909	NA	1913	2.846303214	4.73227511	4.365645213	1.677226694	1.779924954	1.182577184	-1.35827656	1.603944771	4.76E-06	2.52E-05
ENSG00000161513	FDXR	4017	31.30933535	37.92302657	36.60830203	13.57505355	13.43556255	14.25316712	-1.358953677	4.587805661	1.47E-08	1.16E-07
ENSG00000272518	RP11-26J3.3	916	0.948767738	1.037210983	0.578579486	0.419306673	0.229667736	0.311204522	-1.361248254	-0.610441525	0.002983254	0.008628652
ENSG00000173557	C2orf70	2162	2.371919345	1.231688042	1.209757107	0.524133342	0.459335472	0.871372662	-1.36457566	-0.044055246	0.000771474	0.002597334
ENSG00000176454	LPCAT4	4021	62.21205596	63.5939984	58.96250944	23.74324038	24.86153242	23.02913464	-1.36652331	5.3347659	7.63E-10	7.12E-09
ENSG00000146966	DENND2A	5433	173.1501122	188.7075732	184.8298467	71.49178782	69.41707319	70.89239015	-1.367960605	6.80856467	1.74E-25	6.32E-24
ENSG00000182771	GRID1	6739	38.96724638	42.52565031	43.23566705	17.29640028	16.30640925	14.68885345	-1.368001344	5.223296112	4.09E-12	5.09E-11
ENSG00000135406	PRPH	2575	2.100842848	3.8247155	2.366916079	1.205506686	0.976087878	0.995854471	-1.370411383	0.983923936	5.70E-05	0.000245395
ENSG00000239218	RPS20P22	1673	2.507457593	2.268899026	2.78770116	0.943440015	0.746420142	1.244818089	-1.370798477	1.062300421	3.13E-05	0.000141628
ENSG00000159713	TPPP3	3166	7.251296283	6.612220017	5.47020605	3.039973383	2.354094294	2.053949846	-1.371552376	1.768522957	0.028976302	0.061721906
ENSG00000182379	NXPH4	2343	1.490920731	1.944770593	1.472747783	0.838613347	0.57416934	0.435686331	-1.373071981	0.526778033	9.43E-05	0.000387448
ENSG00000176720	BOK	2645	3.523994455	3.565412754	2.78770116	1.153093352	1.320589482	1.307058993	-1.37397013	1.150616857	1.41E-08	1.11E-07
ENSG00000232956	SNHG15	2161	30.29279849	31.44045793	31.55888106	11.47852019	11.77047147	12.75938541	-1.37411855	4.448524646	8.21E-17	1.59E-15
ENSG00000011638	TMEM159	2634	8.945524386	10.56658689	10.20403821	4.612373408	3.502432973	3.298767935	-1.374382443	3.454765683	5.68E-10	5.38E-09
ENSG00000126882	FAM78A	5967	3.591763579	5.575009034	5.102019104	1.310333355	2.468928162	1.742745324	-1.374529883	1.851568955	9.71E-07	5.74E-06
ENSG00000229874	NA	1292	1.084305986	0.324128432	0.841570162	0.262066671	0.401918538	0.186722713	-1.374910302	-0.540219096	0.009450747	0.02354556
ENSG00000272428	RP11-704J17.5	390	2.439688469	2.074421966	2.419514214	1.153093352	0.746420142	0.746890853	-1.37547567	0.834226073	0.00288215	0.008360918
ENSG00000183018	SPNS2	3763	1.016536862	1.037210983	0.683775756	0.314480005	0.28708467	0.435686331	-1.376225858	0.013954847	0.003955795	0.011063592
ENSG00000168994	PXDC1	3583	75.69811166	84.85682355	89.25903526	32.39144052	31.23481209	32.61423392	-1.376612837	5.718027885	1.22E-28	5.42E-27
ENSG00000247675	LRP4-AS1	1682	1.626458979	1.620642161	1.420149648	0.366893339	0.689003208	0.746890853	-1.377440451	0.539061416	4.07E-05	0.000180365
ENSG00000227309	AC140076.1	360	2.710764966	2.657853144	2.68250489	0.995853349	0.976087878	1.12033628	-1.377567545	0.673299143	1.43E-06	8.25E-06
ENSG00000065717	TLE2	4293	34.96886806	43.88698972	41.44733045	16.09089359	15.67482298	14.43988983	-1.379731644	4.479359785	1.06E-25	3.88E-24
ENSG00000156011	PSD3	23832	226.6199511	236.2248014	235.7974396	93.87228152	89.80008476	84.52314822	-1.381036749	7.186909204	2.58E-22	7.57E-21
ENSG00000067177	PHKA1	8677	56.18060391	58.47276917	57.96314487	22.59014703	21.24426558	22.4067256	-1.381543769	5.407855788	7.01E-43	5.97E-41
ENSG00000118242	MREG	1772	13.07944096	15.03955925	16.25282374	5.503400089	5.626859531	5.912885921	-1.381856306	3.471280336	1.11E-10	1.15E-09
ENSG00000196639	HRH1	5540	13.41828658	14.8450822	14.14889834	5.293746752	6.201028871	4.730308737	-1.383398255	3.410825022	5.43E-19	1.25E-17
ENSG00000166206	GABRB3	13336	26.63326579	27.42126537	30.50691835	11.21645351	11.25371906	9.896303805	-1.384757391	3.575457451	9.77E-17	1.89E-15
ENSG00000104368	PLAT	5809	12.33398059	10.30728414	11.93977667	5.084093416	4.076602313	4.045658788	-1.38502112	3.61700992	1.14E-07	7.85E-07
ENSG00000141485	SLC13A5	5724	15.24805293	14.78025651	16.88400137	7.128213449	6.258445805	4.481345119	-1.385818131	4.154411577	1.10E-16	2.11E-15
ENSG00000077152	UBE2T	1182	5.963682924	5.575009034	5.57540232	2.515840041	2.411511228	1.556022611	-1.390202267	2.073349279	4.03E-06	2.16E-05
ENSG00000139117	CPNE8	4959	20.87289023	21.71660496	25.87828247	8.333720135	8.325455429	9.460617474	-1.392680222	4.162558068	4.43E-14	6.72E-13
ENSG00000154188	ANGPT1	7609	8.403371393	7.130825509	7.731925859	3.249626719	2.8708467	2.676358891	-1.395293468	1.768113848	2.98E-13	4.18E-12
ENSG00000154122	ANKH	11470	101.3826097	97.04405261	98.25331636	39.72930731	35.59849907	37.28230176	-1.396783789	6.000551333	1.04E-40	8.07E-39
ENSG00000159674	SPON2	6155	0.677691241	1.166862356	0.736373891	0.524133342	0.114833868	0.311204522	-1.396955882	-0.452337872	0.010616235	0.026029594
ENSG00000119599	DCAF4	5166	20.66958286	22.4945132	19.35611371	8.071653464	8.153204627	7.406667628	-1.400047588	3.673850406	2.44E-20	6.27E-19
ENSG00000092051	JPH4	6978	1.761997228	2.074421966	2.051327269	0.995853349	0.631586274	0.56016814	-1.403304759	0.546922316	5.23E-06	2.74E-05
ENSG00000215146	RP11-313J2.1	9158	3.998378324	3.630238441	3.629271322	1.153093352	1.43542335	1.68050442	-1.403544329	1.675627142	1.03E-09	9.46E-09
ENSG00000155511	GRIA1	7341	526.2950181	542.7206469	573.2144763	216.7815502	203.8875326	197.6148716	-1.409210768	8.658862511	3.00E-51	3.63E-49
ENSG00000187260	WDR86	4017	17.61997228	21.65177927	20.19768388	6.656493441	7.808703023	7.966835768	-1.409668232	3.943581161	1.14E-20	2.99E-19
ENSG00000100079	LGALS2	820	2.642995841	1.490990788	1.893532863	0.471720008	0.689003208	1.12033628	-1.409688254	1.15237707	0.00019366	0.000746282
ENSG00000132970	WASF3	5219	148.6176892	157.7208951	159.0041624	59.59396096	55.69442597	59.75126826	-1.41059351	6.696864544	5.07E-22	1.47E-20
ENSG00000137124	ALDH1B1	3064	62.14428684	61.51957643	60.22486468	22.64256037	23.08160746	23.27809826	-1.41387174	5.348378877	6.68E-25	2.34E-23
ENSG00000100300	TSPO	1432	64.24512968	67.15941116	68.27237935	23.16669371	25.8376203	25.89221625	-1.415368767	5.55636392	7.56E-24	2.47E-22
ENSG00000131669	NINJ1	3376	107.9562148	108.323722	107.45799	40.09620065	39.67510139	41.57692416	-1.415728176	6.128357028	9.15E-41	7.13E-39
ENSG00000132530	XAF1	6410	1.423151607	0.972385297	1.157158972	0.419306673	0.516752406	0.373445427	-1.417415981	0.224539466	0.000344588	0.001255774
ENSG00000115641	FHL2	7077	11.24967461	11.08519238	9.993645668	4.769613411	4.191436181	3.049804317	-1.418569801	3.116102945	4.28E-11	4.69E-10
ENSG00000254244	PAICSP4	1252	22.43158009	19.96631142	21.98602047	7.39028012	8.210621561	8.464763003	-1.421113211	3.841846934	4.51E-19	1.05E-17
ENSG00000237753	FLJ42351	2017	4.201685697	4.797100797	4.628635888	1.939293365	1.378006416	1.742745324	-1.424185928	1.661908169	5.61E-05	0.000242313
ENSG00000239264	TXNDC5	6438	2.575226717	2.139247653	1.367551512	0.838613347	0.631586274	0.746890853	-1.425746906	0.504509499	5.00E-05	0.000217256
ENSG00000101255	TRIB3	2942	7.251296283	5.769486093	7.153346373	2.411013372	2.181843492	2.925322509	-1.426350202	2.133255786	4.01E-09	3.41E-08
ENSG00000002746	HECW1	14236	1.084305986	0.842733924	0.894168297	0.157240003	0.57416934	0.311204522	-1.42820879	-0.699380376	0.002238301	0.006682181
ENSG00000260196	RP1-239B22.5	2882	6.505835917	5.963963153	6.259178076	2.515840041	2.354094294	2.053949846	-1.429304591	2.235454489	2.30E-07	1.51E-06
ENSG00000136114	THSD1	4942	3.252917959	2.657853144	3.576673186	1.415160023	1.205755614	0.871372662	-1.430074465	1.178743925	2.62E-05	0.000120314
ENSG00000105711	SCN1B	3838	1.016536862	1.426165102	1.420149648	0.62896001	0.229667736	0.56016814	-1.432764039	-0.001196474	0.000951644	0.003136722
ENSG00000183323	CCDC125	7167	7.657911028	6.936348449	6.732561292	2.725493377	2.698595898	2.427395273	-1.433374306	2.915283664	2.01E-13	2.87E-12
ENSG00000226161	EIF4A1P5	1094	2.77853409	2.787504517	2.366916079	0.995853349	1.090921746	0.809131758	-1.433670679	0.903548672	8.77E-08	6.16E-07
ENSG00000136960	ENPP2	7302	6.438066793	7.390128255	6.469570617	2.096533367	3.043097501	2.365154369	-1.43392148	3.113224009	4.51E-07	2.81E-06
ENSG00000124126	PREX1	8677	353.0093676	368.8581559	362.7167396	148.5918024	133.7240393	118.6311639	-1.435133091	7.98452863	1.49E-41	1.19E-39
ENSG00000184221	OLIG1	4197	29.34403075	26.51370576	26.71985263	11.32128018	10.73696666	8.402522099	-1.436491055	4.118383493	1.54E-08	1.21E-07
ENSG00000099957	P2RX6	3170	15.4513603	16.40089867	13.20213191	5.346160087	4.995273257	6.286331348	-1.436908572	3.201609424	3.80E-17	7.54E-16
ENSG00000090932	DLL3	2673	15.85797505	18.6697977	18.8827305	6.761320109	6.890032079	6.03736773	-1.438586773	5.066703455	2.45E-11	2.77E-10
ENSG00000137962	ARHGAP29	15697	7.386834531	6.871522763	7.048150103	2.830320046	2.928263634	2.053949846	-1.439580934	2.563044592	1.47E-08	1.15E-07
ENSG00000106617	PRKAG2	7734	34.35894594	35.07069637	34.45177849	13.41781355	12.63172548	12.13697637	-1.441833383	4.529236845	1.85E-28	8.08E-27
ENSG00000084628	NKAIN1	4919	24.80349943	24.3744581	24.24774028	8.333720135	8.727373967	9.95854471	-1.443220131	3.949327876	4.29E-15	7.24E-14
ENSG00000076604	TRAF4	3645	69.59889049	73.05854862	70.48150103	27.04528044	26.58404044	24.58515725	-1.445363016	5.819102941	1.37E-27	5.75E-26
ENSG00000236305	RP11-126L15.4	367	1.694228103	1.490990788	0.946766432	0.314480005	0.86125401	0.311204522	-1.44589902	-0.126699107	0.000797153	0.002673751
ENSG00000135636	DYSF	8324	1.016536862	0.324128432	0.736373891	0.262066671	0.057416934	0.435686331	-1.44677085	-0.510863619	0.040941589	0.082833633
ENSG00000173805	HAP1	6197	7.928987524	8.297687865	8.25790721	3.564106724	3.272765237	2.116190751	-1.447588571	3.262070819	0.011951673	0.028856225
ENSG00000106785	TRIM14	5523	33.47794732	31.37563224	34.39918035	11.37369352	10.79438359	14.25316712	-1.447730938	4.506616136	3.86E-14	5.92E-13
ENSG00000120049	KCNIP2	4706	43.44000857	45.50763188	40.65835843	16.4053736	16.42124312	14.56437164	-1.448472777	5.397655471	2.22E-35	1.33E-33
ENSG00000188483	IER5L	2705	2.914072338	2.593027458	3.050691835	1.519986691	0.401918538	1.182577184	-1.450049724	1.276165859	1.25E-05	6.13E-05
ENSG00000237943	PRKCQ-AS1	3937	5.218222559	6.612220017	6.627365022	2.201360036	1.837341888	2.738599795	-1.450734507	1.84869653	9.55E-10	8.82E-09
ENSG00000184584	TMEM173	3738	0.474383869	0.388954119	0.420785081	0.262066671	0	0.186722713	-1.451092684	-0.363822125	0.045215088	0.090082368
ENSG00000196843	ARID5A	3639	11.45298198	9.853504339	10.36183261	3.931000064	4.593354719	2.987563413	-1.451609211	3.181840484	5.52E-17	1.08E-15
ENSG00000271857	RP1-244F24.1	926	1.829766352	2.593027458	2.156523539	0.838613347	0.976087878	0.56016814	-1.451809401	0.827126476	1.14E-06	6.67E-06
ENSG00000123104	ITPR2	11796	431.0116295	415.4678244	421.4162584	173.5929628	151.0065364	138.4860124	-1.45267429	8.169168131	6.96E-35	4.11E-33
ENSG00000173706	HEG1	13229	218.8265018	224.8154806	217.4406905	88.89301477	79.69470438	72.26169005	-1.456243544	6.937549155	1.39E-20	3.65E-19
ENSG00000100767	PAPLN	6888	3.591763579	2.722678831	2.524710485	1.100680018	1.43542335	0.622409044	-1.456725776	0.859169278	2.35E-07	1.54E-06
ENSG00000099953	MMP11	4436	3.456225331	3.500587068	4.155252672	1.153093352	1.952175756	0.933613567	-1.45674969	1.313963678	3.28E-07	2.09E-06
ENSG00000141150	NA	3497	50.96238135	54.38875093	45.18179805	18.34466696	19.69400836	16.68056239	-1.457762509	5.155674235	3.24E-27	1.33E-25
ENSG00000135862	LAMC1	8377	219.436424	240.6977738	235.2188601	87.05854808	83.54163896	82.34471657	-1.458721509	7.111964871	7.87E-51	9.34E-49
ENSG00000143850	PLEKHA6	9351	37.88294039	40.84018246	36.55570389	15.56676025	13.43556255	12.75938541	-1.460253551	5.020687007	1.16E-37	7.83E-36
ENSG00000215218	UBE2QL1	4315	12.80836446	12.4465318	14.8326741	4.455133405	5.052690191	5.103754164	-1.460699222	2.518906071	1.68E-18	3.74E-17
ENSG00000110660	SLC35F2	5506	4.337223945	2.91715589	4.102654537	1.310333355	1.378006416	1.431540802	-1.461086102	1.144630035	5.03E-06	2.64E-05
ENSG00000010310	GIPR	4589	0.474383869	0.713082551	0.578579486	0.209653337	0.229667736	0.186722713	-1.462206579	-0.830817663	0.008517222	0.021514174
ENSG00000228981	RP11-364L4.1	842	1.084305986	1.879944907	0.894168297	0.524133342	0.28708467	0.56016814	-1.463293669	-0.189989074	0.000358191	0.001300709
ENSG00000137872	SEMA6D	8531	338.5067751	352.0683031	375.4980864	135.0167489	127.867512	123.6726771	-1.463465113	8.080079094	4.93E-27	1.99E-25
ENSG00000123689	G0S2	864	4.74383869	6.547394331	5.47020605	1.939293365	1.894758822	2.24067256	-1.463891524	1.915152214	1.27E-07	8.65E-07
ENSG00000100162	CENPM	2230	2.033073724	2.139247653	1.577944053	0.786200013	0.401918538	0.871372662	-1.465005983	0.320751885	3.19E-05	0.000144069
ENSG00000161888	SPC24	2181	1.423151607	1.166862356	1.104560837	0.314480005	0.516752406	0.497927235	-1.465461201	-0.441649411	0.000632961	0.002181321
ENSG00000187498	COL4A1	7824	351.5184469	386.8796967	386.1755079	141.8828956	136.1929674	128.8386722	-1.466458071	8.122687996	8.96E-27	3.57E-25
ENSG00000232909	RP3-510O8.4	665	1.761997228	1.685467848	1.525345918	0.366893339	0.689003208	0.746890853	-1.466526978	0.526252818	0.000187181	0.000724036
ENSG00000256283	METTL8P1	610	3.185148835	1.879944907	2.366916079	1.048266684	0.976087878	0.622409044	-1.467135894	0.669851623	4.52E-05	0.00019841
ENSG00000239345	HNRNPA1P26	1091	1.084305986	1.10203667	0.736373891	0.314480005	0.459335472	0.248963618	-1.467445826	-0.23976357	0.000351839	0.001279916
ENSG00000267082	CTC-510F12.2	566	0.81322949	1.231688042	0.999364567	0.366893339	0.229667736	0.497927235	-1.469337297	-0.359238882	0.001269867	0.004051983
ENSG00000165655	ZNF503	5152	2.033073724	2.333724712	2.156523539	0.786200013	0.803837076	0.746890853	-1.471104232	0.4007885	2.62E-06	1.44E-05
ENSG00000149256	TENM4	16533	70.95427297	76.55913569	70.79708984	29.56112048	26.29695577	22.78017102	-1.47123109	5.633932223	9.96E-24	3.22E-22
ENSG00000162975	KCNF1	2287	15.4513603	16.33607298	18.51454355	5.031680081	6.660364343	6.473054061	-1.471806585	4.089548781	3.81E-10	3.70E-09
ENSG00000188573	FBLL1	1518	5.557068179	5.575009034	4.733832158	2.673080043	1.320589482	1.618263515	-1.47533079	1.991917578	3.28E-11	3.65E-10
ENSG00000088992	TESC	2201	11.11413636	11.92792631	10.57222515	3.668933393	3.330182171	5.103754164	-1.476804485	3.405786289	6.27E-13	8.54E-12
ENSG00000234981	RP11-534L20.4	791	5.150453435	5.250880602	5.838392995	1.572400025	2.29667736	1.991708942	-1.477168014	1.898043798	7.76E-12	9.37E-11
ENSG00000170275	CRTAP	7181	225.1967995	240.8922508	228.4337007	84.01857469	82.04879867	83.34057104	-1.477384177	7.292253472	7.09E-41	5.55E-39
ENSG00000104783	KCNN4	3475	5.692606428	6.871522763	6.627365022	2.411013372	2.641178964	1.804986229	-1.479452871	2.581270243	5.41E-06	2.83E-05
ENSG00000243836	WDR86-AS1	1463	1.558689855	1.685467848	1.157158972	0.419306673	0.459335472	0.684649949	-1.484001271	0.450138206	0.000267506	0.000996589
ENSG00000072786	STK10	10970	12.19844234	11.0203667	12.93914123	4.50754674	4.019185379	4.356863311	-1.487925483	3.322157215	3.79E-13	5.25E-12
ENSG00000247134	RP11-11N9.4	762	0.609922117	0.842733924	0.525981351	0.314480005	0.28708467	0.062240904	-1.487977809	0.303571667	0.002522836	0.007431112
ENSG00000062038	CDH3	4778	3.252917959	2.00959628	2.9980937	0.891026681	0.516752406	1.556022611	-1.48893219	0.696544334	1.36E-05	6.60E-05
ENSG00000155760	FZD7	3850	179.2493333	188.4482705	192.5091744	71.59661449	65.74238942	62.17866353	-1.488956202	7.131462118	4.64E-38	3.20E-36
ENSG00000268402	NA	45	1.287613359	1.555816475	1.946130998	0.733786679	0.516752406	0.435686331	-1.490408398	0.025819088	0.000310832	0.001142263
ENSG00000215481	BCRP3	1961	0.677691241	0.453779805	0.525981351	0.209653337	0.057416934	0.311204522	-1.493059036	-0.346080529	0.027808722	0.059712119
ENSG00000177511	ST8SIA3	7107	47.70946339	51.6660721	56.8059859	17.71570695	18.54566968	19.17019857	-1.494558386	5.248805009	8.46E-09	6.90E-08
ENSG00000178814	OPLAH	4500	11.04636723	10.43693552	8.310505345	3.616520059	2.928263634	3.983417884	-1.4967646	2.705030223	5.38E-11	5.82E-10
ENSG00000072571	HMMR	3938	1.15207511	1.166862356	1.420149648	0.366893339	0.516752406	0.435686331	-1.500109124	-0.115488417	0.000612361	0.002118558
ENSG00000257210	NACAP3	480	1.355382483	0.583431178	0.578579486	0.262066671	0.229667736	0.373445427	-1.500862155	-0.643699693	0.00167238	0.005167768
ENSG00000186567	CEACAM19	5191	8.200064021	9.075596102	10.62482329	3.039973383	3.272765237	3.547731553	-1.502339299	2.601041977	1.41E-07	9.55E-07
ENSG00000182118	FAM89A	3339	16.26458979	16.01194455	19.0405249	5.660640092	7.406784485	5.041513259	-1.503068586	4.306135496	8.45E-24	2.75E-22
ENSG00000105643	ARRDC2	3504	15.18028381	16.20642161	16.09502934	5.608226757	6.373279673	4.730308737	-1.503383169	3.317386346	1.10E-16	2.12E-15
ENSG00000130643	CALY	1793	0.81322949	0.583431178	1.051962702	0.366893339	0.114833868	0.373445427	-1.503963616	-0.746681421	0.01336822	0.031768958
ENSG00000169129	AFAP1L2	6259	3.795070952	3.306110009	2.840299295	1.25792002	1.033504812	1.182577184	-1.504131512	0.914902251	3.55E-06	1.91E-05
ENSG00000237438	CECR7	4480	2.033073724	2.074421966	2.209121674	1.048266684	0.516752406	0.622409044	-1.505455944	0.114735573	7.41E-06	3.79E-05
ENSG00000137727	ARHGAP20	11287	3.998378324	4.537798051	4.786430294	1.467573357	1.43542335	1.804986229	-1.506668168	0.827235553	2.56E-10	2.55E-09
ENSG00000100092	SH3BP1	6172	5.421529931	5.83431178	6.364374346	2.306186704	2.181843492	1.68050442	-1.507068643	2.096556053	2.06E-11	2.36E-10
ENSG00000112984	KIF20A	3593	2.033073724	1.81511922	1.420149648	0.838613347	0.28708467	0.684649949	-1.510418519	-0.228593643	4.53E-05	0.000198808
ENSG00000151025	GPR158	7713	97.85861526	94.45102515	102.3559709	37.31829394	33.18698785	32.73871573	-1.512158762	6.423542075	4.18E-41	3.28E-39
ENSG00000099725	PRKY	7847	42.9656247	44.27594384	40.7635547	12.73644021	15.96190765	16.18263515	-1.512727734	4.818632616	5.32E-16	9.67E-15
ENSG00000134594	RAB33A	1256	0.135538248	0.129651373	0.10519627	0	0.114833868	0	-1.513026038	-0.609460225	0.344168208	0.466768138
